date,area_name,area_id,Temperature,Pressure,Precipitation,season
2029-10,Al-Shweila,N/A,23.89482883,1013.25,11.30413234,Autumn
2029-11,Al-Shweila,N/A,20.20758935,1013.25,14.8550981,Autumn
2029-12,Al-Shweila,N/A,16.45918445,1013.25,34.36393934,Winter
2030-01,Al-Shweila,N/A,14.66434073,1013.25,34.37809827,Winter
2030-02,Al-Shweila,N/A,15.50590686,1013.25,18.89451331,Winter
2030-03,Al-Shweila,N/A,16.75335157,1013.25,10.79294191,Spring
2030-04,Al-Shweila,N/A,19.05022285,1013.25,6.626590305,Spring
2030-05,Al-Shweila,N/A,22.26953631,1013.25,4.317309892,Spring
2030-06,Al-Shweila,N/A,25.69526992,1013.25,0.128417053,Summer
2030-07,Al-Shweila,N/A,27.45996451,1013.25,0,Summer
2030-08,Al-Shweila,N/A,28.06792603,1013.25,0.02786541622,Summer
2030-09,Al-Shweila,N/A,26.72683552,1013.25,2.45996705,Autumn
2030-10,Al-Shweila,N/A,24.07986435,1013.25,17.31748618,Autumn
2030-11,Al-Shweila,N/A,20.47125527,1013.25,15.43677022,Autumn
2030-12,Al-Shweila,N/A,16.37665748,1013.25,34.68915057,Winter
2026-01,Ras Al-Hekma,N/A,14.170755,1013.25,51.99242842,Winter
2026-02,Ras Al-Hekma,N/A,14.7982427,1013.25,26.60520761,Winter
2026-03,Ras Al-Hekma,N/A,17.05821737,1013.25,16.56346685,Spring
2026-04,Ras Al-Hekma,N/A,20.1833669,1013.25,7.781494613,Spring
2026-05,Ras Al-Hekma,N/A,23.42077179,1013.25,4.24727604,Spring
2026-06,Ras Al-Hekma,N/A,27.0837443,1013.25,0.2485910635,Summer
2026-07,Ras Al-Hekma,N/A,28.63869883,1013.25,0,Summer
2026-08,Ras Al-Hekma,N/A,29.28265228,1013.25,0.003520999811,Summer
2026-09,Ras Al-Hekma,N/A,27.30648905,1013.25,0.7342983324,Autumn
2026-10,Ras Al-Hekma,N/A,23.99755402,1013.25,7.116037884,Autumn
2026-11,Ras Al-Hekma,N/A,19.81780396,1013.25,17.33401876,Autumn
2026-12,Ras Al-Hekma,N/A,15.53763377,1013.25,42.38352421,Winter
2027-01,Ras Al-Hekma,N/A,13.86464691,1013.25,49.99466278,Winter
2027-02,Ras Al-Hekma,N/A,14.97339122,1013.25,27.50860372,Winter
2027-03,Ras Al-Hekma,N/A,16.9031484,1013.25,20.07437451,Spring
2027-04,Ras Al-Hekma,N/A,20.05690358,1013.25,4.986776883,Spring
2027-05,Ras Al-Hekma,N/A,23.36186778,1013.25,2.952669054,Spring
2027-06,Ras Al-Hekma,N/A,26.72790324,1013.25,0.2158888215,Summer
2027-07,Ras Al-Hekma,N/A,28.58798167,1013.25,0,Summer
2027-08,Ras Al-Hekma,N/A,29.03967692,1013.25,0.007837925916,Summer
2027-09,Ras Al-Hekma,N/A,27.18839518,1013.25,1.245781161,Autumn
2027-10,Ras Al-Hekma,N/A,23.97454936,1013.25,12.3377784,Autumn
2027-11,Ras Al-Hekma,N/A,19.68149109,1013.25,22.71066242,Autumn
2027-12,Ras Al-Hekma,N/A,16.05722148,1013.25,33.810831,Winter
2028-01,Ras Al-Hekma,N/A,14.27020467,1013.25,45.81799862,Winter
2028-02,Ras Al-Hekma,N/A,14.92425791,1013.25,29.47809892,Winter
2028-03,Ras Al-Hekma,N/A,17.25199788,1013.25,12.81772204,Spring
2028-04,Ras Al-Hekma,N/A,20.01861064,1013.25,4.725148648,Spring
2028-05,Ras Al-Hekma,N/A,23.34964854,1013.25,2.227346339,Spring
2028-06,Ras Al-Hekma,N/A,26.77801412,1013.25,0.0939503714,Summer
2028-07,Ras Al-Hekma,N/A,28.755513,1013.25,0,Summer
2028-08,Ras Al-Hekma,N/A,29.05822957,1013.25,0.008286174346,Summer
2028-09,Ras Al-Hekma,N/A,27.27891184,1013.25,1.183114189,Autumn
2028-10,Ras Al-Hekma,N/A,24.17853597,1013.25,14.26589485,Autumn
2028-11,Ras Al-Hekma,N/A,19.62483114,1013.25,20.15570573,Autumn
2028-12,Ras Al-Hekma,N/A,15.82294668,1013.25,41.48050119,Winter
2029-01,Ras Al-Hekma,N/A,14.17117462,1013.25,51.09644249,Winter
2029-02,Ras Al-Hekma,N/A,14.65173035,1013.25,39.97546527,Winter
2029-03,Ras Al-Hekma,N/A,16.97255809,1013.25,15.46094737,Spring
2029-04,Ras Al-Hekma,N/A,20.00416361,1013.25,6.140099358,Spring
2029-05,Ras Al-Hekma,N/A,23.34373423,1013.25,3.540527753,Spring
2029-06,Ras Al-Hekma,N/A,26.61682739,1013.25,0.2011762329,Summer
2029-07,Ras Al-Hekma,N/A,28.75984955,1013.25,0,Summer
2029-08,Ras Al-Hekma,N/A,29.39144236,1013.25,0.01241539003,Summer
2029-09,Ras Al-Hekma,N/A,27.198644,1013.25,1.300535833,Autumn
2029-10,Ras Al-Hekma,N/A,24.07819977,1013.25,8.520352316,Autumn
2029-11,Ras Al-Hekma,N/A,19.95245361,1013.25,15.79892175,Autumn
2029-12,Ras Al-Hekma,N/A,15.84392955,1013.25,40.54925844,Winter
2030-01,Ras Al-Hekma,N/A,14.09814555,1013.25,44.56908183,Winter
2030-02,Ras Al-Hekma,N/A,15.20666555,1013.25,26.90400942,Winter
2030-03,Ras Al-Hekma,N/A,16.88437297,1013.25,16.60505134,Spring
2030-04,Ras Al-Hekma,N/A,19.81518453,1013.25,7.364511622,Spring
2030-05,Ras Al-Hekma,N/A,23.41384532,1013.25,4.705694105,Spring
2030-06,Ras Al-Hekma,N/A,26.90613505,1013.25,0.1499280604,Summer
2030-07,Ras Al-Hekma,N/A,28.6231486,1013.25,0,Summer
2030-08,Ras Al-Hekma,N/A,29.03841451,1013.25,0.005076288914,Summer
2030-09,Ras Al-Hekma,N/A,27.36195323,1013.25,1.949846569,Autumn
2030-10,Ras Al-Hekma,N/A,24.24278768,1013.25,15.33365947,Autumn
2030-11,Ras Al-Hekma,N/A,20.19341482,1013.25,17.63522432,Autumn
2030-12,Ras Al-Hekma,N/A,15.78865,1013.25,39.18801901,Winter
2026-01,Ras Mohammed Reserve,N/A,16.65826391,1013.25,9.909683574,Winter
2026-02,Ras Mohammed Reserve,N/A,17.86010408,1013.25,2.3321966,Winter
2026-03,Ras Mohammed Reserve,N/A,20.90195839,1013.25,3.585674539,Spring
2026-04,Ras Mohammed Reserve,N/A,25.16892842,1013.25,2.945198043,Spring
2026-05,Ras Mohammed Reserve,N/A,28.91741918,1013.25,1.380776051,Spring
2026-06,Ras Mohammed Reserve,N/A,31.94221526,1013.25,0.4372089934,Summer
2026-07,Ras Mohammed Reserve,N/A,32.86173673,1013.25,0,Summer
2026-08,Ras Mohammed Reserve,N/A,33.33130125,1013.25,2.07E-19,Summer
2026-09,Ras Mohammed Reserve,N/A,31.2586542,1013.25,1.257790454,Autumn
2026-10,Ras Mohammed Reserve,N/A,27.4651424,1013.25,1.017449941,Autumn
2026-11,Ras Mohammed Reserve,N/A,22.78729415,1013.25,1.61323001,Autumn
2026-12,Ras Mohammed Reserve,N/A,17.80770916,1013.25,4.037581289,Winter
2027-01,Ras Mohammed Reserve,N/A,16.30816717,1013.25,7.826299694,Winter
2027-02,Ras Mohammed Reserve,N/A,18.30322893,1013.25,6.360346865,Winter
2027-03,Ras Mohammed Reserve,N/A,20.57810677,1013.25,4.238548929,Spring
2027-04,Ras Mohammed Reserve,N/A,24.85163415,1013.25,1.78020936,Spring
2027-05,Ras Mohammed Reserve,N/A,29.13169957,1013.25,1.583281329,Spring
2027-06,Ras Mohammed Reserve,N/A,31.9868486,1013.25,0.1566386811,Summer
2027-07,Ras Mohammed Reserve,N/A,33.11036895,1013.25,0,Summer
2027-08,Ras Mohammed Reserve,N/A,33.39831317,1013.25,0,Summer
2027-09,Ras Mohammed Reserve,N/A,31.55415917,1013.25,0.2925101402,Autumn
2027-10,Ras Mohammed Reserve,N/A,27.56154518,1013.25,2.617076363,Autumn
2027-11,Ras Mohammed Reserve,N/A,22.72236362,1013.25,0.8822626686,Autumn
2027-12,Ras Mohammed Reserve,N/A,18.51015926,1013.25,2.86026074,Winter
2028-01,Ras Mohammed Reserve,N/A,16.71718424,1013.25,4.442668879,Winter
2028-02,Ras Mohammed Reserve,N/A,17.88366649,1013.25,4.504712252,Winter
2028-03,Ras Mohammed Reserve,N/A,21.06514692,1013.25,1.919085673,Spring
2028-04,Ras Mohammed Reserve,N/A,24.87716156,1013.25,5.544579471,Spring
2028-05,Ras Mohammed Reserve,N/A,28.77212775,1013.25,3.039042874,Spring
2028-06,Ras Mohammed Reserve,N/A,31.7363155,1013.25,0.1326371241,Summer
2028-07,Ras Mohammed Reserve,N/A,33.28349718,1013.25,0,Summer
2028-08,Ras Mohammed Reserve,N/A,33.34859619,1013.25,1.53E-23,Summer
2028-09,Ras Mohammed Reserve,N/A,31.34341606,1013.25,0.01266014994,Autumn
2028-10,Ras Mohammed Reserve,N/A,27.7440056,1013.25,1.54844488,Autumn
2028-11,Ras Mohammed Reserve,N/A,22.5441647,1013.25,1.93682052,Autumn
2028-12,Ras Mohammed Reserve,N/A,18.19950871,1013.25,1.72287364,Winter
2029-01,Ras Mohammed Reserve,N/A,16.49013622,1013.25,8.352444388,Winter
2029-02,Ras Mohammed Reserve,N/A,17.52937856,1013.25,4.160736171,Winter
2029-03,Ras Mohammed Reserve,N/A,20.89031004,1013.25,9.646009625,Spring
2029-04,Ras Mohammed Reserve,N/A,24.79871517,1013.25,2.39454077,Spring
2029-05,Ras Mohammed Reserve,N/A,29.05616647,1013.25,5.095900703,Spring
2029-06,Ras Mohammed Reserve,N/A,31.90068543,1013.25,0.06639910759,Summer
2029-07,Ras Mohammed Reserve,N/A,33.09987843,1013.25,0,Summer
2029-08,Ras Mohammed Reserve,N/A,33.73680988,1013.25,0,Summer
2029-09,Ras Mohammed Reserve,N/A,31.54226751,1013.25,0.00212527088,Autumn
2029-10,Ras Mohammed Reserve,N/A,27.55937232,1013.25,1.068318229,Autumn
2029-11,Ras Mohammed Reserve,N/A,22.86067873,1013.25,1.099301596,Autumn
2029-12,Ras Mohammed Reserve,N/A,18.37872214,1013.25,2.928787335,Winter
2030-01,Ras Mohammed Reserve,N/A,16.55197286,1013.25,10.81492732,Winter
2030-02,Ras Mohammed Reserve,N/A,18.62273058,1013.25,5.177941972,Winter
2030-03,Ras Mohammed Reserve,N/A,20.77698824,1013.25,5.462417189,Spring
2030-04,Ras Mohammed Reserve,N/A,24.69616892,1013.25,2.35305392,Spring
2030-05,Ras Mohammed Reserve,N/A,28.98876669,1013.25,2.212576497,Spring
2030-06,Ras Mohammed Reserve,N/A,32.1602254,1013.25,0.03303776876,Summer
2030-07,Ras Mohammed Reserve,N/A,33.06240477,1013.25,0,Summer
2030-08,Ras Mohammed Reserve,N/A,33.60149921,1013.25,0,Summer
2030-09,Ras Mohammed Reserve,N/A,31.48486153,1013.25,0.009691698063,Autumn
2030-10,Ras Mohammed Reserve,N/A,27.99224385,1013.25,0.7497252088,Autumn
2030-11,Ras Mohammed Reserve,N/A,23.09033722,1013.25,1.161774174,Autumn
2030-12,Ras Mohammed Reserve,N/A,18.27211003,1013.25,6.946489673,Winter
2026-01,Al-Zaraniq Reserve,N/A,15.05057665,1013.25,59.83676591,Winter
2026-02,Al-Zaraniq Reserve,N/A,15.68911292,1013.25,43.69125267,Winter
2026-03,Al-Zaraniq Reserve,N/A,18.13065822,1013.25,30.1902509,Spring
2026-04,Al-Zaraniq Reserve,N/A,21.50061592,1013.25,10.08825321,Spring
2026-05,Al-Zaraniq Reserve,N/A,24.75856668,1013.25,1.336373588,Spring
2026-06,Al-Zaraniq Reserve,N/A,28.01283384,1013.25,4.34E-04,Summer
2026-07,Al-Zaraniq Reserve,N/A,29.6825198,1013.25,0.001625698077,Summer
2026-08,Al-Zaraniq Reserve,N/A,30.3315167,1013.25,0.006051227721,Summer
2026-09,Al-Zaraniq Reserve,N/A,28.3941109,1013.25,0.2357353242,Autumn
2026-10,Al-Zaraniq Reserve,N/A,25.40697234,1013.25,4.816174845,Autumn
2026-11,Al-Zaraniq Reserve,N/A,21.29946581,1013.25,25.37903715,Autumn
2026-12,Al-Zaraniq Reserve,N/A,16.60067086,1013.25,54.7567014,Winter
2027-01,Al-Zaraniq Reserve,N/A,14.6583167,1013.25,58.18693899,Winter
2027-02,Al-Zaraniq Reserve,N/A,15.91083188,1013.25,44.22900622,Winter
2027-03,Al-Zaraniq Reserve,N/A,17.86933833,1013.25,36.32339566,Spring
2027-04,Al-Zaraniq Reserve,N/A,21.17573959,1013.25,6.99749265,Spring
2027-05,Al-Zaraniq Reserve,N/A,24.791894,1013.25,1.039848284,Spring
2027-06,Al-Zaraniq Reserve,N/A,27.83240728,1013.25,0.002871321679,Summer
2027-07,Al-Zaraniq Reserve,N/A,29.86028655,1013.25,0.003381388778,Summer
2027-08,Al-Zaraniq Reserve,N/A,30.21664747,1013.25,9.31E-17,Summer
2027-09,Al-Zaraniq Reserve,N/A,28.41612867,1013.25,0.07730599828,Autumn
2027-10,Al-Zaraniq Reserve,N/A,25.42921275,1013.25,9.221428683,Autumn
2027-11,Al-Zaraniq Reserve,N/A,21.14971658,1013.25,29.10281934,Autumn
2027-12,Al-Zaraniq Reserve,N/A,17.30338851,1013.25,54.91816652,Winter
2028-01,Al-Zaraniq Reserve,N/A,15.04469233,1013.25,56.47846731,Winter
2028-02,Al-Zaraniq Reserve,N/A,15.82199442,1013.25,45.4166265,Winter
2028-03,Al-Zaraniq Reserve,N/A,18.26373132,1013.25,28.92146752,Spring
2028-04,Al-Zaraniq Reserve,N/A,21.30901622,1013.25,10.94690759,Spring
2028-05,Al-Zaraniq Reserve,N/A,24.68692202,1013.25,0.9214365773,Spring
2028-06,Al-Zaraniq Reserve,N/A,27.78105946,1013.25,4.17E-05,Summer
2028-07,Al-Zaraniq Reserve,N/A,29.88828682,1013.25,0.02464323903,Summer
2028-08,Al-Zaraniq Reserve,N/A,30.25199054,1013.25,0,Summer
2028-09,Al-Zaraniq Reserve,N/A,28.44893268,1013.25,0.4802146608,Autumn
2028-10,Al-Zaraniq Reserve,N/A,25.73121842,1013.25,8.169601189,Autumn
2028-11,Al-Zaraniq Reserve,N/A,21.08676068,1013.25,31.77147322,Autumn
2028-12,Al-Zaraniq Reserve,N/A,16.97303971,1013.25,49.89782111,Winter
2029-01,Al-Zaraniq Reserve,N/A,14.98392997,1013.25,61.67885671,Winter
2029-02,Al-Zaraniq Reserve,N/A,15.4690711,1013.25,55.14824842,Winter
2029-03,Al-Zaraniq Reserve,N/A,18.0696711,1013.25,30.01252454,Spring
2029-04,Al-Zaraniq Reserve,N/A,21.27861116,1013.25,12.34767027,Spring
2029-05,Al-Zaraniq Reserve,N/A,24.75269112,1013.25,0.5634924773,Spring
2029-06,Al-Zaraniq Reserve,N/A,27.6939002,1013.25,5.02E-04,Summer
2029-07,Al-Zaraniq Reserve,N/A,29.94917364,1013.25,0.001969580867,Summer
2029-08,Al-Zaraniq Reserve,N/A,30.56069017,1013.25,3.93E-18,Summer
2029-09,Al-Zaraniq Reserve,N/A,28.51963103,1013.25,0.134310277,Autumn
2029-10,Al-Zaraniq Reserve,N/A,25.53063991,1013.25,10.09441392,Autumn
2029-11,Al-Zaraniq Reserve,N/A,21.43359003,1013.25,23.84730659,Autumn
2029-12,Al-Zaraniq Reserve,N/A,17.21013396,1013.25,58.64862017,Winter
2030-01,Al-Zaraniq Reserve,N/A,14.94509092,1013.25,59.6826371,Winter
2030-02,Al-Zaraniq Reserve,N/A,16.2631069,1013.25,38.6600269,Winter
2030-03,Al-Zaraniq Reserve,N/A,17.89642016,1013.25,35.66489431,Spring
2030-04,Al-Zaraniq Reserve,N/A,21.05999199,1013.25,8.184057871,Spring
2030-05,Al-Zaraniq Reserve,N/A,24.69671127,1013.25,1.301373233,Spring
2030-06,Al-Zaraniq Reserve,N/A,27.93029361,1013.25,2.66E-04,Summer
2030-07,Al-Zaraniq Reserve,N/A,29.83886002,1013.25,0.001449447963,Summer
2030-08,Al-Zaraniq Reserve,N/A,30.31306869,1013.25,5.72E-18,Summer
2030-09,Al-Zaraniq Reserve,N/A,28.70578932,1013.25,0.3521019938,Autumn
2030-10,Al-Zaraniq Reserve,N/A,25.88418446,1013.25,9.428847309,Autumn
2030-11,Al-Zaraniq Reserve,N/A,21.69879416,1013.25,28.00134283,Autumn
2030-12,Al-Zaraniq Reserve,N/A,17.00259771,1013.25,52.68783804,Winter
2026-01,Red Sea Reefs,N/A,17.2600931,1013.25,6.603789878,Winter
2026-02,Red Sea Reefs,N/A,18.26994419,1013.25,1.320557907,Winter
2026-03,Red Sea Reefs,N/A,21.07454334,1013.25,3.072599835,Spring
2026-04,Red Sea Reefs,N/A,25.12202048,1013.25,1.934720449,Spring
2026-05,Red Sea Reefs,N/A,28.68111994,1013.25,0.9996839123,Spring
2026-06,Red Sea Reefs,N/A,31.64191501,1013.25,0.3104609615,Summer
2026-07,Red Sea Reefs,N/A,32.52700004,1013.25,0,Summer
2026-08,Red Sea Reefs,N/A,33.05857733,1013.25,1.06E-17,Summer
2026-09,Red Sea Reefs,N/A,31.03925326,1013.25,0.8739513016,Autumn
2026-10,Red Sea Reefs,N/A,27.59954286,1013.25,0.6806958834,Autumn
2026-11,Red Sea Reefs,N/A,23.32989294,1013.25,0.9685872826,Autumn
2026-12,Red Sea Reefs,N/A,18.53966987,1013.25,3.703990419,Winter
2027-01,Red Sea Reefs,N/A,16.92898332,1013.25,5.989098166,Winter
2027-02,Red Sea Reefs,N/A,18.70692699,1013.25,4.925998502,Winter
2027-03,Red Sea Reefs,N/A,20.75614657,1013.25,3.489742955,Spring
2027-04,Red Sea Reefs,N/A,24.78772441,1013.25,0.9772639439,Spring
2027-05,Red Sea Reefs,N/A,28.87504477,1013.25,1.240195579,Spring
2027-06,Red Sea Reefs,N/A,31.66662484,1013.25,0.09721073454,Summer
2027-07,Red Sea Reefs,N/A,32.77864306,1013.25,0,Summer
2027-08,Red Sea Reefs,N/A,33.09649888,1013.25,0,Summer
2027-09,Red Sea Reefs,N/A,31.32049966,1013.25,0.2085894691,Autumn
2027-10,Red Sea Reefs,N/A,27.6962653,1013.25,1.771838133,Autumn
2027-11,Red Sea Reefs,N/A,23.28225379,1013.25,0.5348125796,Autumn
2027-12,Red Sea Reefs,N/A,19.24872357,1013.25,1.929438952,Winter
2028-01,Red Sea Reefs,N/A,17.34608519,1013.25,3.085758635,Winter
2028-02,Red Sea Reefs,N/A,18.30231251,1013.25,3.630366396,Winter
2028-03,Red Sea Reefs,N/A,21.25797727,1013.25,1.250766474,Spring
2028-04,Red Sea Reefs,N/A,24.83549614,1013.25,3.634771199,Spring
2028-05,Red Sea Reefs,N/A,28.52334828,1013.25,1.848477054,Spring
2028-06,Red Sea Reefs,N/A,31.3814274,1013.25,0.05763577938,Summer
2028-07,Red Sea Reefs,N/A,32.94926509,1013.25,0,Summer
2028-08,Red Sea Reefs,N/A,33.04156486,1013.25,1.16E-17,Summer
2028-09,Red Sea Reefs,N/A,31.13026062,1013.25,0.004293851828,Autumn
2028-10,Red Sea Reefs,N/A,27.9127459,1013.25,1.006075649,Autumn
2028-11,Red Sea Reefs,N/A,23.10582425,1013.25,1.238242658,Autumn
2028-12,Red Sea Reefs,N/A,18.93121302,1013.25,1.155011566,Winter
2029-01,Red Sea Reefs,N/A,17.10031326,1013.25,5.75530401,Winter
2029-02,Red Sea Reefs,N/A,17.96201155,1013.25,3.118885419,Winter
2029-03,Red Sea Reefs,N/A,21.07923515,1013.25,7.821244129,Spring
2029-04,Red Sea Reefs,N/A,24.74805339,1013.25,1.688497149,Spring
2029-05,Red Sea Reefs,N/A,28.78968605,1013.25,3.762177675,Spring
2029-06,Red Sea Reefs,N/A,31.524636,1013.25,0.04502937624,Summer
2029-07,Red Sea Reefs,N/A,32.77006344,1013.25,0,Summer
2029-08,Red Sea Reefs,N/A,33.45768223,1013.25,0,Summer
2029-09,Red Sea Reefs,N/A,31.29659459,1013.25,0.00396505608,Autumn
2029-10,Red Sea Reefs,N/A,27.6970239,1013.25,0.7122660514,Autumn
2029-11,Red Sea Reefs,N/A,23.4219615,1013.25,0.7171361171,Autumn
2029-12,Red Sea Reefs,N/A,19.08502564,1013.25,2.362716427,Winter
2030-01,Red Sea Reefs,N/A,17.18751363,1013.25,8.778556995,Winter
2030-02,Red Sea Reefs,N/A,19.0584233,1013.25,3.742649346,Winter
2030-03,Red Sea Reefs,N/A,20.94605144,1013.25,4.50693897,Spring
2030-04,Red Sea Reefs,N/A,24.59960835,1013.25,1.37789901,Spring
2030-05,Red Sea Reefs,N/A,28.72953071,1013.25,1.29266248,Spring
2030-06,Red Sea Reefs,N/A,31.8043484,1013.25,0.0270068267,Summer
2030-07,Red Sea Reefs,N/A,32.70724072,1013.25,0,Summer
2030-08,Red Sea Reefs,N/A,33.28820015,1013.25,2.06E-20,Summer
2030-09,Red Sea Reefs,N/A,31.28403151,1013.25,0.01390635736,Autumn
2030-10,Red Sea Reefs,N/A,28.14705041,1013.25,0.798912419,Autumn
2030-11,Red Sea Reefs,N/A,23.65011697,1013.25,0.6834751893,Autumn
2030-12,Red Sea Reefs,N/A,18.99486182,1013.25,6.687822388,Winter
2026-01,Dababia,N/A,16.65603027,1013.25,0,Winter
2026-02,Dababia,N/A,18.84307251,1013.25,0,Winter
2026-03,Dababia,N/A,22.87185059,1013.25,0,Spring
2026-04,Dababia,N/A,27.89455566,1013.25,0,Spring
2026-05,Dababia,N/A,31.76821289,1013.25,0,Spring
2026-06,Dababia,N/A,34.67189941,1013.25,0,Summer
2026-07,Dababia,N/A,34.96196899,1013.25,0,Summer
2026-08,Dababia,N/A,35.15441284,1013.25,0,Summer
2026-09,Dababia,N/A,32.97472534,1013.25,0,Autumn
2026-10,Dababia,N/A,29.06151733,1013.25,0,Autumn
2026-11,Dababia,N/A,23.64708862,1013.25,0,Autumn
2026-12,Dababia,N/A,17.85744629,1013.25,0,Winter
2027-01,Dababia,N/A,16.39190063,1013.25,0,Winter
2027-02,Dababia,N/A,19.16518555,1013.25,0,Winter
2027-03,Dababia,N/A,22.27138672,1013.25,0,Spring
2027-04,Dababia,N/A,27.44194946,1013.25,0,Spring
2027-05,Dababia,N/A,31.90221558,1013.25,0,Spring
2027-06,Dababia,N/A,34.76119385,1013.25,0,Summer
2027-07,Dababia,N/A,35.06740723,1013.25,0,Summer
2027-08,Dababia,N/A,35.17705688,1013.25,0,Summer
2027-09,Dababia,N/A,33.3059021,1013.25,0,Autumn
2027-10,Dababia,N/A,29.21853027,1013.25,0,Autumn
2027-11,Dababia,N/A,23.56087646,1013.25,0,Autumn
2027-12,Dababia,N/A,18.62185059,1013.25,0,Winter
2028-01,Dababia,N/A,16.81875,1013.25,0,Winter
2028-02,Dababia,N/A,18.69075928,1013.25,0,Winter
2028-03,Dababia,N/A,22.91848145,1013.25,0,Spring
2028-04,Dababia,N/A,27.66799316,1013.25,0,Spring
2028-05,Dababia,N/A,31.63897095,1013.25,0,Spring
2028-06,Dababia,N/A,34.43630371,1013.25,0,Summer
2028-07,Dababia,N/A,35.35286865,1013.25,0,Summer
2028-08,Dababia,N/A,35.07619629,1013.25,0,Summer
2028-09,Dababia,N/A,33.0390564,1013.25,0,Autumn
2028-10,Dababia,N/A,29.45653687,1013.25,0,Autumn
2028-11,Dababia,N/A,23.41640625,1013.25,0,Autumn
2028-12,Dababia,N/A,18.36055908,1013.25,0,Winter
2029-01,Dababia,N/A,16.55150757,1013.25,0,Winter
2029-02,Dababia,N/A,18.3623291,1013.25,0,Winter
2029-03,Dababia,N/A,22.89269409,1013.25,0,Spring
2029-04,Dababia,N/A,27.56252441,1013.25,0,Spring
2029-05,Dababia,N/A,31.82290039,1013.25,0,Spring
2029-06,Dababia,N/A,34.42989502,1013.25,0,Summer
2029-07,Dababia,N/A,35.14452515,1013.25,0,Summer
2029-08,Dababia,N/A,35.5697876,1013.25,0,Summer
2029-09,Dababia,N/A,33.24352417,1013.25,0,Autumn
2029-10,Dababia,N/A,29.24678955,1013.25,0,Autumn
2029-11,Dababia,N/A,23.61803589,1013.25,0,Autumn
2029-12,Dababia,N/A,18.34432373,1013.25,0,Winter
2030-01,Dababia,N/A,16.64394531,1013.25,0,Winter
2030-02,Dababia,N/A,19.60015259,1013.25,0,Winter
2030-03,Dababia,N/A,22.56401978,1013.25,0,Spring
2030-04,Dababia,N/A,27.30843506,1013.25,0,Spring
2030-05,Dababia,N/A,31.68511353,1013.25,0,Spring
2030-06,Dababia,N/A,34.80700073,1013.25,0,Summer
2030-07,Dababia,N/A,34.97521362,1013.25,0,Summer
2030-08,Dababia,N/A,35.40352783,1013.25,0,Summer
2030-09,Dababia,N/A,33.20198975,1013.25,0,Autumn
2030-10,Dababia,N/A,29.76870117,1013.25,0,Autumn
2030-11,Dababia,N/A,23.89541016,1013.25,0,Autumn
2030-12,Dababia,N/A,18.31798706,1013.25,0,Winter
2026-01,Wadi El Rayan,N/A,15.15240959,1013.25,4.454171375,Winter
2026-02,Wadi El Rayan,N/A,16.16738171,1013.25,2.233286802,Winter
2026-03,Wadi El Rayan,N/A,18.84216749,1013.25,2.083343633,Spring
2026-04,Wadi El Rayan,N/A,22.96670274,1013.25,1.313820282,Spring
2026-05,Wadi El Rayan,N/A,26.46515931,1013.25,0.1052498304,Spring
2026-06,Wadi El Rayan,N/A,29.5744764,1013.25,0,Summer
2026-07,Wadi El Rayan,N/A,30.25895784,1013.25,4.38E-16,Summer
2026-08,Wadi El Rayan,N/A,30.8440237,1013.25,1.36E-17,Summer
2026-09,Wadi El Rayan,N/A,28.70100312,1013.25,0.001125373341,Autumn
2026-10,Wadi El Rayan,N/A,25.54467064,1013.25,0.2322611901,Autumn
2026-11,Wadi El Rayan,N/A,21.00331972,1013.25,1.453944593,Autumn
2026-12,Wadi El Rayan,N/A,16.42246452,1013.25,4.628839638,Winter
2027-01,Wadi El Rayan,N/A,14.91975867,1013.25,4.317984108,Winter
2027-02,Wadi El Rayan,N/A,16.50827613,1013.25,2.299566207,Winter
2027-03,Wadi El Rayan,N/A,18.60196991,1013.25,2.564962149,Spring
2027-04,Wadi El Rayan,N/A,22.47769708,1013.25,0.8603176694,Spring
2027-05,Wadi El Rayan,N/A,26.4721904,1013.25,0.1336174764,Spring
2027-06,Wadi El Rayan,N/A,29.30128682,1013.25,0,Summer
2027-07,Wadi El Rayan,N/A,30.26225164,1013.25,3.48E-16,Summer
